WHSmith,Market Place,Melton Mowbray,Leicestershire,LE13 1XD,52.7643947,-0.8861983,APPROXIMATE
WHSmith,The Parade,Minehead,Somerset,TA24 5UG,51.205682,-3.477291,APPROXIMATE
WHSmith,High Street,Newtown,Powys,SY16 2NP,52.5147941,-3.3162108,APPROXIMATE
WHSmith,Gentleman's Walk,Norwich,Norfolk,NR2 1NA,52.6283232,1.2935176,APPROXIMATE
WHSmith,Cray Avenue,Orpington,Greater London,BR5 3RP,51.3927956,0.1129063,APPROXIMATE
WHSmith,Glenugie Gardens,Peterhead,Aberdeenshire,AB42 2PR,57.4898813,-1.8020174,APPROXIMATE
WHSmith,Market Place,Rugby,Warwickshire,CV21 3DY,52.3724324,-1.2621423,APPROXIMATE
WHSmith,Fore Street,Saint Austell,Cornwall,PL25 5PN,50.3381316,-4.7945342,APPROXIMATE
WHSmith,King Street,Saffron Walden,Essex,CB10 1ES,52.0234886,0.2399181,APPROXIMATE
WHSmith,High Street,Sittingbourne,Kent,ME10 4PH,51.3403491,0.7349896,APPROXIMATE
WHSmith,High Street,Southend-on-Sea,Southend-on-Sea,SS1 1LN,51.5398275,0.7115737,APPROXIMATE
WHSmith,Hall Place,Spalding,Lincolnshire,PE11 1SA,52.7872244,-0.1523834,APPROXIMATE
WHSmith,High Street,Stamford,Lincolnshire,PE9 2AL,52.652393,-0.4790552,APPROXIMATE
WHSmith,Queensway,Stevenage,Hertfordshire,SG1 1EA,51.9036115,-0.2013053,APPROXIMATE
WHSmith,George Street,Stranraer,Dumfries and Galloway,DG9 7RJ,54.9045294,-5.02729,APPROXIMATE
WHSmith,North Street,Sudbury,Suffolk,CO10 1RB,52.0401317,0.730532,APPROXIMATE
WHSmith,Fore Street,Taunton,Somerset,TA1 1NE,51.0146163,-3.1015375,APPROXIMATE
WHSmith,Kings Park,Wantage,Oxfordshire,OX12 9AJ,51.5903563,-1.4258521,APPROXIMATE
WHSmith,The Howard Centre,Welwyn Garden City,Hertfordshire,AL8 6HA,51.801207,-0.2045717,APPROXIMATE
WHSmith,High Street,Weston-super-Mare,North Somerset,BS23 1JA,51.3482285,-2.9782785,APPROXIMATE
WHSmith,High Street,West Wickham,Greater London,BR4 0LR,51.3759384,-0.0169917,APPROXIMATE
WHSmith,Mirfield Road,Witney,Oxfordshire,OX28 5BB,51.7839184,-1.5023622,APPROXIMATE
WHSmith,Central Road,Worcester Park,Greater London,KT4 8DT,51.3791473,-0.2434084,APPROXIMATE
WHSmith,Middle Street,Yeovil,Somerset,BA20 1LZ,50.9413884,-2.6316478,APPROXIMATE
WHSmith,Terrace Road,Aberystwyth,Ceredigion,SY23 2AB,52.4157121,-4.0836337,APPROXIMATE
WHSmith,Graham Street,Airdrie,North Lanarkshire,ML6 6BU,55.865924,-3.9797829,APPROXIMATE
WHSmith,High Street,Arbroath,Angus,DD11 1HY,56.5608481,-2.5832078,APPROXIMATE
WHSmith,Castle Street,Banbury,Oxfordshire,OX16 5UE,52.0624667,-1.3348977,APPROXIMATE
WHSmith,High Street,Banchory,Aberdeenshire,AB31 5TJ,57.0514113,-2.5024089,APPROXIMATE
WHSmith,Portland Walk,Barrow-in-Furness,Cumbria,LA14 1DB,54.1129217,-3.2262162,APPROXIMATE
WHSmith,Town Square,Basildon,Essex,SS14 1BA,51.5706849,0.4576929,APPROXIMATE
WHSmith,High Street,Beckenham,Greater London,BR3 1EW,51.4074816,-0.0279644,APPROXIMATE
WHSmith,Marygate,Berwick-upon-Tweed,Northumberland,TD15 1BA,55.7699875,-2.0050428,APPROXIMATE
WHSmith,Crown Walk,Bicester,Oxfordshire,OX26 6HY,51.8973399,-1.1515892,APPROXIMATE
WHSmith,South Street,Bishop's Stortford,Hertfordshire,CM23 3AB,51.8696345,0.1607503,APPROXIMATE
WHSmith,Greenbridge Road,Swindon,Swindon,G51 4BP,51.5664202,-1.7515339,ROOFTOP
WHSmith,George Yard Shopping Centre,Braintree,Essex,CM7 1RB,51.8786035,0.5499239,APPROXIMATE
WHSmith,Cornhill,Bury Saint Edmunds,Suffolk,IP33 1DY,52.24619,0.7117311,APPROXIMATE
WHSmith,Market Street,Cambridge,Cambridgeshire,CB2 3PE,52.2065198,0.1194958,APPROXIMATE
WHSmith,Queen Street,Cardiff,Cardiff,CF10 2NX,51.4825886,-3.1747474,APPROXIMATE
WHSmith,Church Walk,Caterham,Surrey,CR3 6RT,51.281556,-0.077256,APPROXIMATE
WHSmith,Winslade Way,London,Greater London,SE6 4JU,51.4462668,-0.0204654,APPROXIMATE
WHSmith,Pentagon Centre,Chatham,Medway,ME4 4DP,51.3837342,0.5256184,APPROXIMATE
WHSmith,Lion Walk,Colchester,Essex,CO1 1LX,51.8882897,0.9007241,APPROXIMATE
WHSmith,pound way,Oxford,Oxfordshire,OX4 3XD,51.7318429,-1.2156372,APPROXIMATE
WHSmith,Crossgate,Cupar,Fife,KY15 5HH,56.3190335,-3.0110574,APPROXIMATE
WHSmith,,Greenhithe,Kent,DA9 9SL,51.4391631,0.2701772,APPROXIMATE
WHSmith,High Street,Dartford,Kent,DA1 1DT,51.4440994,0.2180963,APPROXIMATE
WHSmith,Biggin Street,Dover,Kent,CT16 1DB,51.1263164,1.311756,APPROXIMATE
WHSmith,,Dundee,Dundee City,DD1 1UF,56.460029,-2.9729177,APPROXIMATE
WHSmith,High Street,Dunfermline,Fife,KY12 7DR,56.0712353,-3.4600973,APPROXIMATE
WHSmith,Greenbridge Road,Swindon,Swindon,G74 1LW,51.5664202,-1.7515339,ROOFTOP
WHSmith,Eltham High Street,London,Greater London,SE9 1BW,51.450413,0.0532165,APPROXIMATE
WHSmith,Ashley Avenue,Epsom,Surrey,KT18 5DB,51.3324296,-0.2693109,APPROXIMATE
WHSmith,High Street,Falmouth,Cornwall,TR11 2AF,50.1574633,-5.0723238,APPROXIMATE
WHSmith,Hamilton Road,Felixstowe,Suffolk,IP11 7AJ,51.96279,1.3516736,APPROXIMATE
WHSmith,The Gosforth Centre,Newcastle upon Tyne,Tyne and Wear,NE3 1JZ,55.0053764,-1.6194139,APPROXIMATE
WHSmith,Victoria Street West,Grimsby,North East Lincolnshire,DN31 1ED,53.5659866,-0.0862794,APPROXIMATE
WHSmith,Regent Way,Hamilton,South Lanarkshire,ML3 7DZ,55.7746108,-4.0340798,APPROXIMATE
WHSmith,Greenbridge Road,Swindon,Swindon,B17 9NR,51.5664202,-1.7515339,ROOFTOP
WHSmith,Broad Walk,Harlow,Essex,CM20 1JD,51.7696146,0.0939926,APPROXIMATE
WHSmith,High Street,Hawick,Scottish Borders,TD9 9EE,55.4232363,-2.7858843,APPROXIMATE
WHSmith,Greenbridge Road,Swindon,Swindon,G84 8SR,51.5664202,-1.7515339,ROOFTOP
WHSmith,High Street,Hereford,Herefordshire,HR1 2AB,52.0562775,-2.715819,APPROXIMATE
WHSmith,Bircherley Green,Hertford,Hertfordshire,SG14 1BN,51.7974368,-0.0770412,APPROXIMATE
WHSmith,Westgate Street,Ipswich,Suffolk,IP1 3EG,52.0583687,1.1518881,APPROXIMATE
WHSmith,Lister Gate,Nottingham,Nottinghamshire,NG1 7DD,52.9509305,-1.1490593,APPROXIMATE
Safestore,Bryant House,Stockport,Greater Manchester,SK4 1HS,53.4140322,-2.1686573,APPROXIMATE
Safestore,Reddish Road,Stockport,Greater Manchester,SK5 7BW,53.4348234,-2.1593715,ROOFTOP
Safestore,Safestore House,Oldham,Greater Manchester,N16 7TX,53.5261006,-2.1359396,ROOFTOP
Safestore,Colima Avenue,Sunderland,Tyne and Wear,SR5 3XF,54.9169945,-1.4341997,APPROXIMATE
Safestore,Wested Lane,Swanley,Kent,BR8 8EE,51.3876933,0.1899697,APPROXIMATE
Safestore,Bendon Valley,London,Greater London,SW18 4LZ,51.4463682,-0.1926496,APPROXIMATE
Safestore,Winwick Quay,Warrington,Warrington,WA2 8QT,53.4172196,-2.599751,APPROXIMATE
Safestore,Safestore House,Oldham,Greater Manchester,E1 2EN,53.5261006,-2.1359396,ROOFTOP
Safestore,The Path,London,Greater London,SW19 3BL,51.4133613,-0.1941242,APPROXIMATE
Safestore,Safestore House,Oldham,Greater Manchester,N22 6UP,53.5261006,-2.1359396,ROOFTOP
Safestore,White House Road,Ipswich,Suffolk,IP1 5NX,52.0817683,1.1168381,APPROXIMATE
Safestore,Abbey Lane,Leicester,Leicester,LE4 5QU,52.6540574,-1.1371381,APPROXIMATE
Safestore,Ripple Road,Barking,Greater London,IG11 0TT,51.5312207,0.1254811,APPROXIMATE
